id_huesped_reserva,id_reserva,id_cliente,rol
14703,8194,633,titular
14704,8194,166,acompanante
14705,8194,738,acompanante
14706,8195,731,titular
14707,8195,51,acompanante
14708,8196,650,titular
14709,8196,690,acompanante
14710,8196,383,acompanante
14711,8196,394,acompanante
14712,8196,667,acompanante
14713,8197,403,titular
14714,8198,371,titular
14715,8199,608,titular
14716,8200,524,titular
14717,8201,93,titular
14718,8201,88,acompanante
14719,8202,551,titular
14720,8202,203,acompanante
14721,8202,314,acompanante
14722,8203,525,titular
14723,8203,433,acompanante
14724,8204,318,titular
14725,8205,595,titular
14726,8205,511,acompanante
14727,8205,496,acompanante
14728,8205,431,acompanante
14729,8206,55,titular
14730,8207,1,titular
14731,8208,421,titular
14732,8209,753,titular
14733,8209,307,acompanante
14734,8209,736,acompanante
14735,8209,771,acompanante
14736,8210,18,titular
14737,8211,604,titular
14738,8211,624,acompanante
14739,8211,152,acompanante
14740,8212,433,titular
14741,8213,676,titular
14742,8213,439,acompanante
14743,8213,235,acompanante
14744,8214,1,titular
14745,8214,213,acompanante
14746,8214,340,acompanante
14747,8215,426,titular
14748,8216,280,titular
14749,8216,439,acompanante
14750,8217,497,titular
14751,8218,314,titular
14752,8219,304,titular
14753,8219,618,acompanante
14754,8220,426,titular
14755,8220,107,acompanante
14756,8221,8,titular
14757,8221,2,acompanante
14758,8222,33,titular
14759,8222,238,acompanante
14760,8222,147,acompanante
14761,8222,731,acompanante
14762,8222,59,acompanante
14763,8223,80,titular
14764,8223,83,acompanante
14765,8223,109,acompanante
14766,8224,644,titular
14767,8224,541,acompanante
14768,8225,218,titular
14769,8226,326,titular
14770,8226,327,acompanante
14771,8226,578,acompanante
14772,8226,545,acompanante
14773,8227,668,titular
14774,8228,11,titular
14775,8229,650,titular
14776,8229,557,acompanante
14777,8230,271,titular
14778,8231,610,titular
14779,8232,340,titular
14780,8233,632,titular
14781,8234,757,titular
14782,8235,685,titular
14783,8236,231,titular
14784,8237,403,titular
14785,8237,763,acompanante
14786,8238,20,titular
14787,8239,86,titular
14788,8240,158,titular
14789,8240,758,acompanante
14790,8240,264,acompanante
14791,8240,560,acompanante
14792,8241,567,titular
14793,8242,352,titular
14794,8243,207,titular
14795,8244,562,titular
14796,8244,422,acompanante
14797,8245,9,titular
14798,8246,595,titular
14799,8246,707,acompanante
14800,8247,132,titular
14801,8248,67,titular
14802,8248,14,acompanante
14803,8249,615,titular
14804,8249,76,acompanante
14805,8249,658,acompanante
14806,8249,619,acompanante
14807,8250,94,titular
14808,8251,435,titular
14809,8251,272,acompanante
14810,8251,407,acompanante
14811,8252,484,titular
14812,8253,566,titular
14813,8254,258,titular
14814,8255,40,titular
14815,8255,529,acompanante
14816,8255,173,acompanante
14817,8256,718,titular
14818,8256,65,acompanante
14819,8256,239,acompanante
14820,8257,497,titular
14821,8258,440,titular
14822,8259,190,titular
14823,8260,471,titular
14824,8260,541,acompanante
14825,8261,235,titular
14826,8262,290,titular
14827,8263,741,titular
14828,8264,350,titular
14829,8264,437,acompanante
14830,8265,113,titular
14831,8266,95,titular
14832,8267,264,titular
14833,8267,525,acompanante
14834,8268,117,titular
14835,8268,455,acompanante
14836,8269,179,titular
14837,8270,800,titular
14838,8270,135,acompanante
14839,8270,440,acompanante
14840,8271,416,titular
14841,8271,38,acompanante
14842,8272,358,titular
14843,8273,739,titular
14844,8274,358,titular
14845,8274,529,acompanante
14846,8274,453,acompanante
14847,8274,416,acompanante
14848,8275,284,titular
14849,8276,652,titular
14850,8277,562,titular
14851,8278,96,titular
14852,8279,728,titular
14853,8280,239,titular
14854,8281,443,titular
14855,8281,375,acompanante
14856,8281,554,acompanante
14857,8282,233,titular
14858,8282,163,acompanante
14859,8282,91,acompanante
14860,8282,780,acompanante
14861,8282,724,acompanante
14862,8283,703,titular
14863,8284,454,titular
14864,8285,91,titular
14865,8286,30,titular
14866,8287,384,titular
14867,8288,302,titular
14868,8289,192,titular
14869,8289,94,acompanante
14870,8289,496,acompanante
14871,8289,63,acompanante
14872,8290,423,titular
14873,8291,24,titular
14874,8291,587,acompanante
14875,8292,263,titular
14876,8292,498,acompanante
14877,8292,304,acompanante
14878,8292,22,acompanante
14879,8292,338,acompanante
14880,8293,610,titular
14881,8294,218,titular
14882,8295,191,titular
14883,8295,222,acompanante
14884,8296,536,titular
14885,8297,277,titular
14886,8297,607,acompanante
14887,8297,532,acompanante
14888,8298,166,titular
14889,8299,465,titular
14890,8299,576,acompanante
14891,8299,303,acompanante
14892,8299,462,acompanante
14893,8300,560,titular
14894,8301,105,titular
14895,8302,160,titular
14896,8303,233,titular
14897,8304,177,titular
14898,8305,219,titular
14899,8306,209,titular
14900,8306,105,acompanante
14901,8307,475,titular
14902,8307,453,acompanante
14903,8308,104,titular
14904,8308,405,acompanante
14905,8309,174,titular
14906,8309,716,acompanante
14907,8310,792,titular
14908,8310,740,acompanante
14909,8310,75,acompanante
14910,8310,615,acompanante
14911,8311,490,titular
14912,8312,312,titular
14913,8312,597,acompanante
14914,8313,503,titular
14915,8313,551,acompanante
14916,8314,732,titular
14917,8315,75,titular
14918,8315,66,acompanante
14919,8316,552,titular
14920,8316,385,acompanante
14921,8316,662,acompanante
14922,8316,410,acompanante
14923,8317,551,titular
14924,8317,512,acompanante
14925,8317,243,acompanante
14926,8318,79,titular
14927,8319,279,titular
14928,8320,57,titular
14929,8320,460,acompanante
14930,8320,720,acompanante
14931,8321,515,titular
14932,8322,562,titular
14933,8322,241,acompanante
14934,8323,492,titular
14935,8323,68,acompanante
14936,8324,329,titular
14937,8324,126,acompanante
14938,8324,19,acompanante
14939,8324,540,acompanante
14940,8324,735,acompanante
14941,8325,254,titular
14942,8326,243,titular
14943,8327,53,titular
14944,8327,535,acompanante
14945,8328,509,titular
14946,8328,490,acompanante
14947,8328,180,acompanante
14948,8329,452,titular
14949,8330,14,titular
14950,8330,417,acompanante
14951,8331,206,titular
14952,8332,730,titular
14953,8333,436,titular
14954,8333,447,acompanante
14955,8334,416,titular
14956,8334,96,acompanante
14957,8334,395,acompanante
14958,8334,467,acompanante
14959,8335,540,titular
14960,8336,21,titular
14961,8337,31,titular
14962,8337,189,acompanante
14963,8338,462,titular
14964,8338,259,acompanante
14965,8339,453,titular
14966,8339,371,acompanante
14967,8339,149,acompanante
14968,8339,388,acompanante
14969,8340,36,titular
14970,8341,107,titular
14971,8341,219,acompanante
14972,8341,365,acompanante
14973,8341,93,acompanante
14974,8342,668,titular
14975,8342,193,acompanante
14976,8343,689,titular
14977,8343,700,acompanante
14978,8344,646,titular
14979,8345,466,titular
14980,8345,750,acompanante
14981,8346,455,titular
14982,8346,563,acompanante
14983,8346,107,acompanante
14984,8346,58,acompanante
14985,8346,383,acompanante
14986,8347,278,titular
14987,8348,422,titular
14988,8349,775,titular
14989,8350,200,titular
14990,8350,633,acompanante
14991,8351,153,titular
14992,8352,758,titular
14993,8353,785,titular
14994,8353,76,acompanante
14995,8353,266,acompanante
14996,8354,623,titular
14997,8355,737,titular
14998,8356,182,titular
14999,8357,75,titular
15000,8358,772,titular
15001,8358,539,acompanante
15002,8359,267,titular
15003,8360,159,titular
15004,8360,37,acompanante
15005,8360,517,acompanante
15006,8360,749,acompanante
15007,8360,566,acompanante
15008,8360,200,acompanante
15009,8361,730,titular
15010,8362,191,titular
15011,8362,686,acompanante
15012,8363,634,titular
15013,8364,429,titular
15014,8365,559,titular
15015,8366,538,titular
15016,8367,267,titular
15017,8368,318,titular
15018,8369,431,titular
15019,8370,692,titular
15020,8370,499,acompanante
15021,8370,127,acompanante
15022,8371,272,titular
15023,8372,522,titular
15024,8372,765,acompanante
15025,8373,177,titular
15026,8374,433,titular
15027,8375,657,titular
15028,8376,63,titular
15029,8376,495,acompanante
15030,8376,314,acompanante
15031,8377,487,titular
15032,8378,398,titular
15033,8379,297,titular
15034,8380,656,titular
15035,8380,508,acompanante
15036,8380,200,acompanante
15037,8381,363,titular
15038,8382,313,titular
15039,8382,649,acompanante
15040,8383,345,titular
15041,8384,3,titular
15042,8384,498,acompanante
15043,8384,546,acompanante
15044,8384,471,acompanante
15045,8384,512,acompanante
15046,8385,373,titular
15047,8385,248,acompanante
15048,8385,632,acompanante
15049,8385,137,acompanante
15050,8386,490,titular
15051,8387,3,titular
15052,8388,388,titular
15053,8389,363,titular
15054,8389,364,acompanante
15055,8390,707,titular
15056,8390,31,acompanante
15057,8390,204,acompanante
15058,8390,605,acompanante
15059,8391,460,titular
15060,8391,126,acompanante
15061,8391,213,acompanante
15062,8392,496,titular
15063,8392,478,acompanante
15064,8393,366,titular
15065,8393,602,acompanante
15066,8394,531,titular
15067,8394,642,acompanante
15068,8395,225,titular
15069,8395,637,acompanante
15070,8396,435,titular
15071,8397,704,titular
15072,8398,701,titular
15073,8399,342,titular
15074,8400,342,titular
15075,8401,474,titular
15076,8401,575,acompanante
15077,8401,723,acompanante
15078,8401,130,acompanante
15079,8402,425,titular
15080,8403,734,titular
15081,8404,745,titular
15082,8404,524,acompanante
15083,8405,271,titular
15084,8406,293,titular
15085,8407,615,titular
15086,8407,685,acompanante
15087,8407,458,acompanante
15088,8407,781,acompanante
15089,8408,69,titular
15090,8408,372,acompanante
15091,8409,540,titular
15092,8409,569,acompanante
15093,8410,333,titular
15094,8411,354,titular
15095,8412,633,titular
15096,8412,799,acompanante
15097,8413,331,titular
15098,8414,417,titular
15099,8415,63,titular
15100,8416,124,titular
15101,8417,571,titular
15102,8417,543,acompanante
15103,8418,496,titular
15104,8419,158,titular
15105,8420,540,titular
15106,8421,691,titular
15107,8422,761,titular
15108,8423,449,titular
15109,8424,14,titular
15110,8425,349,titular
15111,8426,303,titular
15112,8426,138,acompanante
15113,8427,319,titular
15114,8428,681,titular
15115,8428,200,acompanante
15116,8428,477,acompanante
15117,8428,703,acompanante
15118,8429,333,titular
15119,8429,682,acompanante
15120,8430,681,titular
15121,8431,381,titular
15122,8432,549,titular
15123,8432,121,acompanante
15124,8433,33,titular
15125,8434,323,titular
15126,8434,173,acompanante
15127,8434,594,acompanante
15128,8434,423,acompanante
15129,8435,584,titular
15130,8435,290,acompanante
15131,8435,537,acompanante
15132,8436,738,titular
15133,8437,483,titular
15134,8437,409,acompanante
15135,8438,62,titular
15136,8439,55,titular
15137,8439,470,acompanante
15138,8440,569,titular
15139,8440,661,acompanante
15140,8441,92,titular
15141,8442,292,titular
15142,8443,753,titular
15143,8443,273,acompanante
15144,8443,98,acompanante
15145,8444,41,titular
15146,8444,626,acompanante
15147,8444,396,acompanante
15148,8444,156,acompanante
15149,8445,756,titular
15150,8446,240,titular
15151,8447,257,titular
15152,8448,29,titular
15153,8448,211,acompanante
15154,8449,254,titular
15155,8450,238,titular
15156,8451,697,titular
15157,8452,643,titular
15158,8452,395,acompanante
15159,8452,14,acompanante
15160,8452,382,acompanante
15161,8453,782,titular
15162,8454,33,titular
15163,8455,337,titular
15164,8455,609,acompanante
15165,8456,37,titular
15166,8456,33,acompanante
15167,8456,234,acompanante
15168,8456,348,acompanante
15169,8456,466,acompanante
15170,8457,267,titular
15171,8458,205,titular
15172,8458,22,acompanante
15173,8458,367,acompanante
15174,8459,741,titular
15175,8460,120,titular
15176,8460,227,acompanante
15177,8461,506,titular
15178,8461,548,acompanante
15179,8462,102,titular
15180,8463,249,titular
15181,8463,227,acompanante
15182,8464,21,titular
15183,8465,623,titular
15184,8465,572,acompanante
15185,8465,727,acompanante
15186,8466,101,titular
15187,8466,474,acompanante
15188,8466,281,acompanante
15189,8467,531,titular
15190,8467,490,acompanante
15191,8468,68,titular
15192,8469,35,titular
15193,8469,623,acompanante
15194,8469,430,acompanante
15195,8470,90,titular
15196,8471,358,titular
15197,8471,789,acompanante
15198,8472,658,titular
15199,8473,200,titular
15200,8474,68,titular
15201,8475,500,titular
15202,8475,508,acompanante
15203,8475,590,acompanante
15204,8475,501,acompanante
15205,8475,173,acompanante
15206,8476,241,titular
15207,8476,96,acompanante
15208,8476,345,acompanante
15209,8476,661,acompanante
15210,8477,562,titular
15211,8478,662,titular
15212,8478,338,acompanante
15213,8478,638,acompanante
15214,8478,768,acompanante
15215,8479,337,titular
15216,8480,677,titular
15217,8481,718,titular
15218,8481,205,acompanante
15219,8481,767,acompanante
15220,8482,352,titular
15221,8483,484,titular
15222,8483,405,acompanante
15223,8483,601,acompanante
15224,8483,728,acompanante
15225,8484,550,titular
15226,8484,271,acompanante
15227,8484,493,acompanante
15228,8484,537,acompanante
15229,8485,43,titular
15230,8485,185,acompanante
15231,8485,11,acompanante
15232,8486,2,titular
15233,8487,112,titular
15234,8487,531,acompanante
15235,8488,125,titular
15236,8489,448,titular
15237,8489,562,acompanante
15238,8490,91,titular
15239,8491,189,titular
15240,8492,348,titular
15241,8493,578,titular
15242,8493,774,acompanante
15243,8493,513,acompanante
15244,8493,365,acompanante
15245,8494,343,titular
15246,8495,28,titular
15247,8495,139,acompanante
15248,8495,114,acompanante
15249,8495,50,acompanante
15250,8495,411,acompanante
15251,8495,356,acompanante
15252,8496,303,titular
15253,8497,785,titular
15254,8498,710,titular
15255,8499,449,titular
15256,8500,290,titular
15257,8500,122,acompanante
15258,8500,365,acompanante
15259,8500,382,acompanante
15260,8501,267,titular
15261,8502,589,titular
15262,8502,603,acompanante
15263,8502,137,acompanante
15264,8502,635,acompanante
15265,8503,593,titular
15266,8503,727,acompanante
15267,8503,266,acompanante
15268,8503,431,acompanante
15269,8504,417,titular
15270,8505,526,titular
15271,8506,277,titular
15272,8506,435,acompanante
15273,8506,375,acompanante
15274,8507,287,titular
15275,8508,127,titular
15276,8509,467,titular
15277,8509,606,acompanante
15278,8509,496,acompanante
15279,8509,233,acompanante
15280,8510,179,titular
15281,8510,9,acompanante
15282,8510,150,acompanante
15283,8511,426,titular
